regionName,scientificName,decimalLatitude,decimalLongitude,country,eventDate,kingdom,phylum,class,order,family,genus,species,datasetName
Lakshadweep Islands,"Rhinoclavis aspera (Linnaeus, 1758)",10.549819,72.624732,India,2025-06-29T21:13,Animalia,Mollusca,Gastropoda,,Cerithiidae,Rhinoclavis,Rhinoclavis aspera,iNaturalist research-grade observations
Lakshadweep Islands,"Siphonaria G.B.Sowerby I, 1823",10.557749,72.629809,India,2025-07-14T00:12,Animalia,Mollusca,Gastropoda,Siphonariida,Siphonariidae,Siphonaria,,iNaturalist research-grade observations
Lakshadweep Islands,"Siphonaria G.B.Sowerby I, 1823",10.557744,72.629813,India,2025-07-14T00:19,Animalia,Mollusca,Gastropoda,Siphonariida,Siphonariidae,Siphonaria,,iNaturalist research-grade observations
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.83453,72.18185,India,2024-01-15,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.562409,72.634995,India,2024-01-23,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.854713,72.17021,India,2024-01-14,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.864785,72.19254,India,2024-01-14,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Elanus caeruleus (Desfontaines, 1789)",10.562409,72.634995,India,2024-01-29,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus caeruleus,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.561015,72.64622,India,2024-01-29,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Pluvialis fulva (J.F.Gmelin, 1789)",10.864857,72.19261,India,2024-01-15,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,
Lakshadweep Islands,"Pluvialis fulva (J.F.Gmelin, 1789)",10.562409,72.634995,India,2024-01-27,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.562409,72.634995,India,2024-01-30,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Pluvialis fulva (J.F.Gmelin, 1789)",10.562409,72.634995,India,2024-01-30,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.868532,72.20307,India,2024-01-16,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Anous stolidus (Linnaeus, 1758)",10.775399,72.535515,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,Anous stolidus,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-10,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Ardea cinerea Linnaeus, 1758",10.577932,72.635735,India,2024-01-11,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea cinerea,
Lakshadweep Islands,"Tringa nebularia (Gunnerus, 1767)",10.867299,72.19321,India,2024-01-13,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa nebularia,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.577932,72.635735,India,2024-01-11,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.867299,72.19321,India,2024-01-13,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.542505,72.619736,India,2024-01-11,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.577932,72.635735,India,2024-01-10,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.574736,72.6389,India,2024-01-09,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Thalasseus bergii (M.H.K.Lichtenstein, 1823)",10.775399,72.535515,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus bergii,
Lakshadweep Islands,"Columba livia J.F.Gmelin, 1789",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.574736,72.6389,India,2024-01-09,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Pluvialis fulva (J.F.Gmelin, 1789)",10.577932,72.635735,India,2024-01-11,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,
Lakshadweep Islands,"Elanus caeruleus (Desfontaines, 1789)",10.542408,72.61973,India,2024-01-12,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus caeruleus,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Pluvialis fulva (J.F.Gmelin, 1789)",10.570657,72.63654,India,2024-01-09,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,
Lakshadweep Islands,"Egretta gularis (Bosc, 1792)",10.562409,72.634995,India,2024-01-27,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta gularis,
Lakshadweep Islands,"Columba livia J.F.Gmelin, 1789",10.831844,72.18051,India,2024-01-29,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.561807,72.631996,India,2024-01-31,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-10,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.577932,72.635735,India,2024-01-11,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.561015,72.64622,India,2024-01-29,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.561807,72.631996,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.864785,72.19254,India,2024-01-14,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Onychoprion fuscatus (Linnaeus, 1766)",10.775399,72.535515,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion fuscatus,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.833957,72.18143,India,2024-01-13,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.833957,72.18143,India,2024-01-13,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.864857,72.19261,India,2024-01-15,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.561107,72.63198,India,2024-01-30,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-09,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Nycticorax nycticorax (Linnaeus, 1758)",10.562409,72.634995,India,2024-01-30,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.864857,72.19261,India,2024-01-15,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.561807,72.631996,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Pluvialis fulva (J.F.Gmelin, 1789)",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Ardea Linnaeus, 1758",10.562409,72.634995,India,2024-01-23,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.562409,72.634995,India,2024-01-30,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Thalasseus bengalensis (R.Lesson, 1831)",10.775399,72.535515,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus bengalensis,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.562409,72.634995,India,2024-01-23,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.577932,72.635735,India,2024-01-10,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Columba livia J.F.Gmelin, 1789",10.562409,72.634995,India,2024-01-30,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.562409,72.634995,India,2024-01-30,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Pluvialis fulva (J.F.Gmelin, 1789)",10.867299,72.19321,India,2024-01-13,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.570657,72.63654,India,2024-01-09,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.561807,72.631996,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.854713,72.17021,India,2024-01-14,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Columba livia J.F.Gmelin, 1789",10.562409,72.634995,India,2024-01-23,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,
Lakshadweep Islands,"Columba livia J.F.Gmelin, 1789",10.577932,72.635735,India,2024-01-10,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,
Lakshadweep Islands,"Ardea cinerea Linnaeus, 1758",10.577932,72.635735,India,2024-01-10,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea cinerea,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-10,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.562409,72.634995,India,2024-01-30,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.574736,72.6389,India,2024-01-09,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.561807,72.631996,India,2024-01-31,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Elanus caeruleus (Desfontaines, 1789)",10.562409,72.634995,India,2024-01-27,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus caeruleus,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.562409,72.634995,India,2024-01-27,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.562409,72.634995,India,2024-01-27,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Onychoprion fuscatus (Linnaeus, 1766)",10.720897,72.56219,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion fuscatus,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.867299,72.19321,India,2024-01-13,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Columba livia J.F.Gmelin, 1789",10.561807,72.631996,India,2024-01-31,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.561107,72.63198,India,2024-01-30,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.542408,72.61973,India,2024-01-12,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.831844,72.18051,India,2024-01-29,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.562409,72.634995,India,2024-01-23,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.864857,72.19261,India,2024-01-15,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.571629,72.63574,India,2024-01-29,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Thalasseus bergii (M.H.K.Lichtenstein, 1823)",10.561807,72.631996,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus bergii,
Lakshadweep Islands,"Pluvialis fulva (J.F.Gmelin, 1789)",10.570657,72.63654,India,2024-01-10,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.561807,72.631996,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Elanus caeruleus (Desfontaines, 1789)",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus caeruleus,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.561107,72.63198,India,2024-01-30,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.831844,72.18051,India,2024-01-29,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Columba livia J.F.Gmelin, 1789",10.864857,72.19261,India,2024-01-15,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.561107,72.63198,India,2024-01-30,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Columba livia J.F.Gmelin, 1789",10.826577,72.17588,India,2024-01-13,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,
Lakshadweep Islands,"Ardeola grayii (Sykes, 1832)",10.54378,72.619804,India,2024-01-12,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardeola,Ardeola grayii,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.83453,72.18185,India,2024-01-15,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.577932,72.635735,India,2024-01-11,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.868532,72.20307,India,2024-01-16,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.562409,72.634995,India,2024-01-23,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.831844,72.18051,India,2024-01-29,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Arenaria interpres (Linnaeus, 1758)",10.562409,72.634995,India,2024-01-30,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,
Lakshadweep Islands,"Actitis hypoleucos (Linnaeus, 1758)",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,
Lakshadweep Islands,"Elanus caeruleus (Desfontaines, 1789)",10.562409,72.634995,India,2024-01-23,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus caeruleus,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.570657,72.63654,India,2024-01-10,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Corvus splendens Vieillot, 1817",10.562409,72.634995,India,2024-01-27,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,
Lakshadweep Islands,"Numenius phaeopus (Linnaeus, 1758)",10.826577,72.17588,India,2024-01-13,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,
Lakshadweep Islands,"Thalasseus bengalensis (R.Lesson, 1831)",10.775399,72.535515,India,2024-01-31,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus bengalensis,
Lakshadweep Islands,"Thalasseus bergii (M.H.K.Lichtenstein, 1823)",10.854713,72.17021,India,2024-01-14,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus bergii,
Lakshadweep Islands,"Anarhynchus Quoy & Gaimard, 1832",10.570657,72.63654,India,2024-01-12,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,,
Lakshadweep Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",10.562409,72.634995,India,2024-01-29,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,
